title,link,image_src,author,publisher,price,description
축구 아틀라스 (축구공 따라 여섯 대륙 곳곳을 둘러보는 세계 축구 여행),https://search.shopping.naver.com/book/catalog/48545962623,https://shopping-phinf.pstatic.net/main_4854596/48545962623.20241231091102.jpg,제임스 버클리 주니어,책세상어린이,15120,"사람들은 언제부터 축구를 했을까요? 
축구공은 예전에도 지금과 같은 동그란 모양이었을까요?
이름난 축구 경기장은 어떤 모습일까요?
세계에서 축구를 가장 잘하는 나라는 어디일까요?
월드컵에서 골을 가장 많이 넣은 축구 선수는 누구일까요?

축구에 대해 알면 알수록 경기를 더 재밌게 즐길 수 있어요.
준비되었으면, 지금부터 축구공을 쫓아 전 세계를 여행할 거예요. 
동그란 축구공이 어디로 튈지, 다 같이 따라가 보아요.

이 책《축구 아틀라스》는 축구를 좋아하고 축구 선수에게 관심이 많은 아이에게 보물 창고나 다름없다. 알차고 풍부한 이야깃거리가 아이들의 상상력과 호기심을 자극한다. 아이들은 책을 펼치자마자 프리미어리그, 라리가, 분데스리가 같은 유럽의 빅 리그와 여섯 대륙이 배출한 60여 명의 축구 선수 이야기 속으로 빠져들 것이다. 이 책에는 축구의 역사부터 축구공의 발전 과정, 세계적인 축구 경기장의 위치, 국제 축구 연맹(FIFA)과 여섯 대륙별 연맹의 활동, 월드컵 같은 국제 대회 등 아이들이 궁금해할 만한 축구 지식이 가득 들어 있다. 
아시아, 아프리카, 유럽, 북아메리카, 남아메리카, 오세아니아 대륙을 차례로 둘러보면서 각 대륙의 축구 사랑과 실력을 느껴 보자. 정보가 빼곡히 들어찬 흥미로운 글과 다양한 맞춤형 일러스트, 다이어그램(도표), 사진, 지도가 있어 축구 여행을 하는 내내 지루할 틈이 없을 것이다."
"시골, 여자, 축구 (슛 한 번에 온 마을이 들썩거리는 화제의 여자 축구팀 이야기)",https://search.shopping.naver.com/book/catalog/48270354618,https://shopping-phinf.pstatic.net/main_4827035/48270354618.20240609070959.jpg,노해원,흐름출판,15120,"야, 너두 축구할 수 있어
망설임은 시원하게 뻥 차버리고 피치 위를 씩씩하게 달리는
시골 언니들의 유기농 축구 이야기

면 단위 작은 마을에 여자 축구팀이 생겼다. 평소 밤을 새워 프리미어리그를 볼 만큼 축구를 좋아하는 저자는 그 소식에 호기심이 생겼지만 ‘애 엄마가 무슨 축구야’라는 생각이 발을 붙잡았다. 축구는 보고 응원하기만 해봤지 직접 뛰어볼 생각은 하지 못했다. 그러다 3남매, 4남매를 키우는 동네 언니들도 나간다는 소식에 용기내어 운동장에 나갔다. 첫 훈련을 받고 근육통을 앓으며 다짐했다. “나 이 팀에서 손흥민이 되긴 글렀고 케빈 데브라위너가 되어 봐야겠어.”
제11회 브런치북 출간 프로젝트에서 8천여 편의 후보작 중 대상으로 선정된 《시골, 여자, 축구》가 흐름출판에서 출간되었다. 충청남도 홍성군 홍동면에 사는, 축구는 처음인 시골 언니들의 씩씩한 축구 이야기를 담은 이 책은 공은커녕 늘 운동장 구석진 자리에서 구경만 해야 했던 여성들의 피치 위에서 피어나는 뜨거운 열정과 우정을 담았다. 처음 스텝 레더로 스텝을 밟던 설렘, 숨이 턱끝까지 차오르는 고통 속에서 느껴지던 희열, 생각만큼 따라주지 않는 몸에 대한 답답함, 팀원들과 손발을 맞춰간다는 기쁨, 늘지않는 실력에 결국 오고만 슬럼프 등 3년간 축구를 하며 겪은 이야기가 생생하게 녹아있다.
이 책은 저자의 성장에 맞추어 전반전, 하프타임, 후반전으로 구성되었다. 전반전은 축구를 처음하는 초심자의 마음을 담았고, 후반전에는 축구인으로 성장한 저자의 모습을 담았다. 하프타임에는 반반FC 팀원들과의 인터뷰 내용이 담겨있다. 그동안 여성의 몸으로 어떤 축구를 만나 왔으며, 무슨 이유로 이토록 축구를 사랑하게 되었는지에 대한 다양한 경험을 들을 수 있다.
피치 위를 달리며 저자는 여성으로서 축구를 한다는 것에 대해 고찰한다. 남자들은 더우면 잘만 벗는 웃통을 왜 여자들은 벗을 수 없는지, TV는 왜 달리는 여성보다 응원하는 여성을 더 비추는지, 대한축구협회 임원 28명 중 왜 여성은 단 4명에 불과한지 달리면 달릴 수록 의문이 든다. 그러나 저자는 기울어진 운동장에 허무함을 느끼기보다 더 열심히 달리기를 선택한다.
시골의 작은 축구팀이지만 감독부터 전력 분석관, 팀닥터까지 갖출 건 다 갖췄다. 이 팀의 가장 큰 특징은 팀원보다 응원하는 사람이 더 많은 것이 고민일 만큼 마을 사람들의 애정을 듬뿍 받는다는 것이다. “무엇이든 이유가 필요한 세상에서 조건 없는 응원은 언제나 벅찬 감동이 있다”는 작가의 말처럼 이 책은 도전 앞에 망설이는 모든 이들에게 무조건적인 응원을 보낸다."
축구 리더십 13가지,https://search.shopping.naver.com/book/catalog/53144293407,https://shopping-phinf.pstatic.net/main_5314429/53144293407.20250221125901.jpg,진낙식,퍼플,10200,"이 책은 축구라는 스포츠 속에서 자연스럽게 리더십을 기를 수 있도록 13가지 핵심 키워드를 선정했습니다.

각 장에서는 리더십 13가지 요소가 무엇인지, 왜 중요한지, 유소년 선수들의 실제 에피소드, 리더십 강화를 위한 실천 가능한 To-Do List, 그리고 경기에서 활용할 수 있는 실전 매뉴얼을 차례로 정리하였습니다. 이를 통해 독자들이 경기장에서뿐만 아니라, 일상에서도 자신만의 리더십을 키워 나갈 수 있도록 돕고자 합니다. 

축구는 단순한 스포츠가 아닙니다. 축구는 우리가 살아가는 세상의 축소판이며, 협력과 경쟁, 리더십과 전략이 끊임없이 맞물리는 무대입니다. 단 한 명의 스타 플레이어만으로는 승리를 보장할 수 없으며, 개개인의 뛰어난 기술도 효과적인 협업 없이는 빛을 발하지 못합니다. 한 팀이 경기에서 성공하기 위해서는 서로를 이해하고 조율하며, 공동의 목표를 향해 나아가야 합니다.

이러한 점에서 축구는 단순한 경기 그 이상입니다. 축구는 협업과 소통, 리더십을 기를 수 있는 훌륭한 도구이며, 개인의 역량과 조직의 운영 방식에 대한 깊은 통찰을 제공합니다. 축구는 단체 스포츠이면서도 개인의 역할이 중요한 게임입니다. 한 명의 선수는 팀을 승리로 이끌 수도, 실수 하나로 패배를 초래할 수도 있습니다. 따라서, 선수 개개인은 자기 책임감을 가지고 플레이해야 하며, 동시에 동료들과의 조화를 이루어야 합니다. 이것이야말로 우리가 일상과 직장에서 경험하는 리더십과 조직의 운영 원리와도 맞닿아 있습니다.

이 책에서는 축구를 통해 배울 수 있는 다양한 리더십의 핵심 요소들을 탐구합니다. 단순히 경기장에서의 기술적인 측면을 넘어, 리더십이 어떻게 발휘되고, 이를 어떻게 조직과 개인의 성장에 적용할 수 있는지를 구체적으로 살펴봅니다. 축구는 단순한 개인기나 전술로만 승부가 결정되지 않습니다. 리더십을 발휘하는 선수와 감독, 그리고 팀 전체의 전략적 사고와 협력, 감정 조절 능력까지도 경기 결과에 큰 영향을 미칩니다.

여러분이 만약 축구를 좋아한다면, 이 책을 통해 축구 속에서 자연스럽게 체득할 수 있는 리더십 원리를 발견하게 될 것입니다. 만약 축구에 대해 잘 알지 못하더라도, 이 책이 제공하는 풍부한 사례와 설명을 통해 리더십과 협력의 원리를 쉽게 이해하고, 이를 실제 삶과 업무에 적용할 수 있을 것입니다.
자, 이제 경기장으로 나아가 볼까요? 축구를 통해 리더십을 배우는 여정이 지금부터 시작됩니다.

저자 노력맨 진낙식"
축구時합 (컬러판),https://search.shopping.naver.com/book/catalog/33846855135,https://shopping-phinf.pstatic.net/main_3384685/33846855135.20220803191655.jpg,김감독,축구하는집,0,
축구선수 윌리 (웅진 세계 그림책 26),https://search.shopping.naver.com/book/catalog/32465377531,https://shopping-phinf.pstatic.net/main_3246537/32465377531.20230516165404.jpg,앤서니 브라운,웅진주니어,9900,"침팬지 윌리는 축구를 좋아해요. 선수로 뽑혀 시합에 나가는 게 꿈이죠. 축구 연습에도 열심히 나가지만, 아무도 윌리한테 공을 패스하지 않아요. 윌리에게는 축구화도 없어요. 과연 윌리는 축구 선수가 될 수 있을까요?"
축구시합,https://search.shopping.naver.com/book/catalog/32466689824,https://shopping-phinf.pstatic.net/main_3246668/32466689824.20241217084945.jpg,김감독,축구하는집,12000,축구하러 가기전에 후다닥 읽는책
축구 지능 (축구 경기를 전략적으로 지배하는 능력),https://search.shopping.naver.com/book/catalog/32483752677,https://shopping-phinf.pstatic.net/main_3248375/32483752677.20230606090504.jpg,댄 블랭크,푸른솔,13500,"『축구 지능』은 축구의 테크닉에 관한 것이 아니며, 독자가 이미 상당한 수준의 테크닉을 가지고 있으리라는 전제하에 쓰여 졌다. 20년간 대학 선수들을 지도한 경험을 토대로 저자는 선수들이 축구에서 가장 흔하지만 정말로 중요한 문제들을 신속하게 해결하는 방안들을 제시함으로써 순간순간 보다 똑똑한 결정을 내리도록 해준다."
"축구하자! (무리뉴 덕후, 사회인 축구 감독 되다)",https://search.shopping.naver.com/book/catalog/32503432868,https://shopping-phinf.pstatic.net/main_3250343/32503432868.20221229074243.jpg,이종인,이야기나무,13500,"프로 선수들은 모르는
사회인 축구의 매력!

이 책은 사회인 축구팀의 선수 겸 감독으로 오랜 기간 활동한 작가가 알려주는 사회인 축구의 모든 것을 이야기한다. 저자는 직업 축구선수처럼 금전적인 보상이 주어지지 않음에도 공을 쫓는 사람들을 가리켜 ‘사회인 축구선수’ 혹은 ‘아마추어 선수’라고 부른다. 이들에게 축구는 오로지 취미 생활일 뿐 직업이 아니고, 이들의 목표는 축구 그 자체를 즐기는 것이다. 사회생활만으로도 충분히 피곤할 이들을 경기장으로 이끄는 사회인 축구의 매력은 무엇일까?

첫 번째, 저렴하다. 모든 취미 생활에는 금전적인 투자가 따른다. 국내 사회인 축구 경기장은 다른 스포츠 경기장보다 월등히 많아 비교적 저렴한 비용으로 대여할 수 있고, 스포츠 용품 또한 저렴한 편이라 부담 없이 시작할 수 있다. 두 번째, 다양한 사람들을 만날 수 있다. 출신도 배경도 다른 수십 명의 사람을 만나 다채로운 자극과 인맥을 쌓을 수 있다! 세 번째, 많은 것을 배울 수 있다."
축구 전쟁 (축구의 또 다른 이름 전쟁),https://search.shopping.naver.com/book/catalog/32493323152,https://shopping-phinf.pstatic.net/main_3249332/32493323152.20230801121848.jpg,윤동일,아테,16200,"‘축구는 전쟁이다!’

남자가 여자와 데이트 할 때 가장 피해야 하는 ‘군대에서 축구한 이야기’가 책으로 나왔다. [축구의 또 다른 이름 전쟁] 줄여서 ‘축구전쟁’이 그것. 축구 서적이 많지만, 전쟁 관점에서 쓴 건 유일하다. 오늘날 세계에서 가장 인기 있는 스포츠, 축구를 두고 “전쟁 같다”고 하지만, 저자는 서슴지 않고 ‘축구는 전쟁’이라고 단언하며 전쟁과 촘촘히 연결된 다양한 증거를 공개하고 있다. 손의 사용을 금지한 축구가 전쟁과 함께 진화한 역사를 통해 그 본질을 꿰뚫는다. 아는 만큼 보인다고 했던가? “축구를 알면 전쟁이 보이고, 전쟁을 알면 축구가 보인다!”"
원더풀 사이언스 7: 축구 야구 (축구 야구),https://search.shopping.naver.com/book/catalog/32497272896,https://shopping-phinf.pstatic.net/main_3249727/32497272896.20240423080225.jpg,전미화,지식채널,8820,"교육과학기술부, 경기도 교육청이 지원하는 ‘재미있는 과학 프로그램’ EBS 과학 다큐 「원더풀 사이언스」시리즈. 만화 「원더풀 사이언스」는 흥미진진한 스토리와 함께 생활 속의 궁금증을 풀어 가는 과정에서 저절로 기초 과학 지식을 익히게 해 줍니다. 7권 ‘축구 야구’ 편은 없어질 위기에 처한 학교 축구부와 어린이 야구단에 주인공 도리, 마리, 알리노가 참여하게 되면서 시작됩니다. 아이들이 축구 야구에 숨은 재능을 발견하고 성장해 가면서 스포츠에 숨어 있는 과학 현상과 원리를 학습합니다."
축구 스타,https://search.shopping.naver.com/book/catalog/32492600441,https://shopping-phinf.pstatic.net/main_3249260/32492600441.20221229072305.jpg,마이클 하드캐슬,한국아동교육미디어,9000,세계 창작 동화 베스트 수상작 월드 스쿨 시리즈. 오스카는 존슨빌 지역 축구팀에 선발되었을 때 무척 기뻤다. 하지만 하필이면 첫 경기일이 중요한 가족 모임과 겹치고 말았다. 엄마는 당연히 축구 시합에 나가는 것을 반대했다. 하지만 할아버지가 모두를 만족시킬 수 있는 아이디어를 짜냈는데…
과학축구 (피지컬 트레이닝),https://search.shopping.naver.com/book/catalog/32436264108,https://shopping-phinf.pstatic.net/main_3243626/32436264108.20221227205746.jpg,신재명,한울(한울아카데미),0,"다년간 브라질 유학과 유럽·남미·국내 코치를 경험한 저자가 세계적인 현대 피지컬 트레이닝의 흐름을 반영하여 집필한 국내 최초의 축구 트레이닝 교본이다. 



이제 현대 축구는 단지 공만 잘 차면 전부였던 과거의 축구가 아니다. 1966년 영국 월드컵에서 영국 대표팀에 의해 힘의 축구가 처음으로 세상에 모습을 드러낸 이래, 축구는 엄청난 속도로 하루가 다르게 진화에 진화를 거듭해왔다. 그중 선수들의 체력을 담당하는 피지컬 트레이닝이 가장 두드러진 성장을 했다고 할 수 있다. 



과거 기술적인 부분에만 치중해왔던 축구 트레이닝의 개념이 운동생리학을 전공한 피지컬 코치들의 체계적인 연구와 노력에 의해 결실을 맺으면서 지금의 ‘과학축구’로 탈바꿈하게 됐다."
축구 종족 (전 세계 약 30억 축구족에 대한 문화인류학적 보고서),https://search.shopping.naver.com/book/catalog/32455976626,https://shopping-phinf.pstatic.net/main_3245597/32455976626.20220527063046.jpg,데즈먼드 모리스,한스미디어,0,"축구장 안팎에서 벌어지는 다양한 이야기!

축구는 인기 있는 스포츠 그 이상이다. 소년·중년 할 것 없이 그들은 축구 선수라도 되는 양 운동장을 누빈다. 텔레비전 앞이나 경기장에서 축구를 보는 사람들은 저마다 의견을 개진하고, 작전을 지시한다. 혹자는 축구를 종교라고 하고, 혹자는 축구를 아름다운 게임 혹은 인류 보편의 언어라고 한다. 그리고 이 책 『축구 종족』의 저자 데즈먼드 모리스는 이처럼 축구를 즐기는 모든 이들을 ‘축구족’으로 규정한다. 

190여 장의 생생한 사진과 함께 선수, 열성팬, 코칭스태프, 챔피언을 꿈꾸는 모든 ‘축구족’들에게 바치는 이 책은 축구에 대한 문화인류학적 보고서라 할만하다.  저자는 특히 축구가 없어도 살 수 있다고 믿는 많은 이들을 위해서도 이 책을 썼다고 말한다. 이 책을 통해 축구의 역사, 전략과 규칙, 조직과 열정, 프로정신과 열광적인 지지, 난폭함과 천진함 등 필드 안팎에서 벌어지는 다양한 이야기를 만나게 될 것이다."
과학축구 (피지컬 트레이닝),https://search.shopping.naver.com/book/catalog/32466671831,https://shopping-phinf.pstatic.net/main_3246667/32466671831.20220527022313.jpg,신재명,한울,0,"세계 최첨단 피지컬 트레이닝의 흐름과 프로그램으로 담은 현대 축구 트레이닝 교본 『과학축구』. 이 책은 축구선수가 완벽한 피지컬 컨디션으로 가기 위한 과정을 이론과 경험을 바탕으로 완성된 피지컬 트레이닝을 통해 자세하게 설명한 것이다. 피지컬 트레이닝의 역사와 변천과정에서부터 미래에 대한 예측, 피지컬 코치로서 갖추어야 할 필수 조건과 마음 자세, 운동생리학 및 운동역학의 기본 이론, 축구 영양학, 각 포지션별 필수 신체조건 및 체력, 선수들의 부상방지를 위한 부상예방 프로그램 등을 소개한다."
실전축구 (승리를 위한 실전 프로그램),https://search.shopping.naver.com/book/catalog/32504336373,https://shopping-phinf.pstatic.net/main_3250433/32504336373.20220527033834.jpg,삼호미디어 편집부,삼호미디어,0,"다양한 기술과 전술로 축구를 즐기자!

정교한 일러스트와 과학적인 기술 해설을 겸한 축구 지침서『실전축구』. 이 책은 볼 컨트롤이나 킥 등 개인 기본 기술과 함께 공격과 수비의 팀 전술 등을 쉽고 자세한 해설과 일러스트로 풀어냈다. 포지션에서 진형, 공격과 수비 전술까지 모든 전술을 자세하게 정리하여 선수뿐만 아니라 관중들도 축구를 더욱 재미있게 관람할 있도록 했다. 또 팀플레이의 재미와 함께 1대1, 2대1의 상황에서 볼을 어떻게 지키고, 어떻게 상대편에게서 볼을 빼앗고, 상대에게 슛할 기회를 주지 않는 테크닉 등의 기본을 소개하고, 실전에서 위력을 발휘하는 볼 다루기의 기본을 간결하고 알기 쉽게 설명하였다. 선수와 지도자가 기본을 다시 한 번 점검하고 새로운 전술을 배우고, 축구를 사랑하는 축구팬들이 더 깊이 있고 흥미롭게 축구를 즐길 수 있도록 도와준다."
과학축구 (피지컬 트레이닝),https://search.shopping.naver.com/book/catalog/32505142622,https://shopping-phinf.pstatic.net/main_3250514/32505142622.20220527074356.jpg,신재명,한울,0,"『과학축구』는 현대 축구 피지컬 트레이닝에 관한 다양하고 전문적인 내용을 담아낸 책이다. 축구 피지컬 트레이닝의 역사와 변천과정에서부터 운동생리학 및 운동역학의 기본 이론, 축구 영양학, 각 포지션별 필수 신체조건 및 체력, 부상 후 재활 트레이닝, 최첨단 피지컬 트레이닝 장비 등의 내용이 담겨 있다."
장난천재 쾌걸 조로리 13: 이상한 축구팀 (이상한 축구팀),https://search.shopping.naver.com/book/catalog/51896728628,https://shopping-phinf.pstatic.net/main_5189672/51896728628.20241213070905.jpg,하라 유타카,을파소,14220,"우리 아이 읽기 독립을 위한
 최고의 재미 동화!

한 번 읽으면 재미있어서 멈출 수 없는 《장난천재 쾌걸 조로리》 최신판 발간! 
《장난천재 쾌걸 조로리》 시리즈 최신판 13권이 발간되었습니다. 어린이들에게 독서의 재미를 알려주는 책으로 손꼽히는 이 시리즈는 그림책에서 글줄로 넘어가는 어린이들을 위한 최고의 재미 동화입니다. 장난 여행을 떠난 여우 조로리와 의외로 귀여운 멧돼지 형제 이시시, 노시시는 아슬아슬한 위기가 닥쳐올 때마다 예상을 뛰어넘는 엉뚱하고 기상천외한 방법으로 헤쳐 나가며 어린이 독자의 웃음을 자아냅니다. 그리고 때로는 뭉클한 감동을 선사하기도 하지요. 
열세 번째 이야기인 〈이상한 축구팀〉에서는 조로리가 축구에 푹 빠져 축구팀을 만들고 싶어 합니다. 그때 근처 초등학교에서 소년 축구팀이 나오는 것을 본 조로리는 ‘저 꼬마들 축구공을 빼앗아 축구 연습을 해야지.’라고 생각하며 풀숲에 숨어 아이들을 기다립니다. 그런데 아이들이 하는 흥미로운 이야기를 듣게 된 조로리. 소년 축구팀이 들려준 이야기는 과연 무엇일까요? 오싹오싹 손에 땀을 쥐게 만드는 이야기, 〈이상한 축구팀〉을 지금 만나 보세요. 시간 가는 줄 모르고 푹 빠져 읽게 되는 자발적 독서가 시작될 거예요. 


줄거리

축구에 푹 빠져 축구팀을 만든 조로리!
요괴들과 팀을 이루어 소년 축구팀과 축구 시합을 하는데……
과연 조로리는 축구팀 소년들과의 축구 시합에서 이길 수 있을까요?
긴장을 놓을 수 없는 축구 대결이 《장난천재 쾌걸 조로리 13 이상한 축구팀》에서 시작됩니다."
민경 장군의 수상한 운동 클럽 1: 축구와 풋살 (축구와 풋살),https://search.shopping.naver.com/book/catalog/44367259622,https://shopping-phinf.pstatic.net/main_4436725/44367259622.20231201094353.jpg,유대영,주니어김영사,13320,"건강한 몸! 튼튼한 마음! 행복한 친구 관계!
국가 대표 근수저 김민경과 함께하는 어린이 스포츠 학습 만화

《민경 장군의 수상한 운동 클럽》시리즈는 〈오늘부터 운동뚱〉, SBS 〈골 때리는 그녀들〉을 통해 운동의 아이콘이 된 김민경이 어린이들에게 운동의 재미와 가치를 전하기 위해 기획한 어린이 스포츠 학습 만화다. 국가 대표 근수저이자 유쾌한 웃음으로 사랑받은 코미디언 김민경의 장점을 활용해 재미있는 스토리와 유익한 스포츠 기초 상식을 알차게 담았다. 시리즈의 첫 번째 권은 ‘축구와 풋살’을 주제로 많은 어린이들이 좋아하는 축구의 매력과 성장기 어린이들에게 도움이 될 만한 다양한 정보를 다루고 있다."
"내 인생? ""축구""",https://search.shopping.naver.com/book/catalog/44625903619,https://shopping-phinf.pstatic.net/main_4462590/44625903619.20231213062247.jpg,이지윤,퍼플,9000,"‘승리한 패배자' 굉장히 모순적인 말 입니다.
축구 팬들은 김포FC라는 팀을 보고 그렇게 부르고는 합니다.
K리그2에 소속되어 있는 김포FC는 현장 팬이 2000명도 안되는
아주 작은 구단입니다. 이 책은 제가 김포FC 경기를 갈때마다 기록해둔
제 축구일기입니다. 별로 의미없는 책 이라고 생각이 들겠지만 저에게 있어서는
굉장히 소중한 시간들입니다. 내 인생에서 가장 즐거운 시간, 또 내 추억들..
제 시간은 축구로 기록됩니다"
축구 아틀라스 (축구공 따라 여섯 대륙 곳곳을 둘러보는 세계 축구 여행),https://search.shopping.naver.com/book/catalog/48545962623,https://shopping-phinf.pstatic.net/main_4854596/48545962623.20241231091102.jpg,제임스 버클리 주니어,책세상어린이,15120,"사람들은 언제부터 축구를 했을까요? 
축구공은 예전에도 지금과 같은 동그란 모양이었을까요?
이름난 축구 경기장은 어떤 모습일까요?
세계에서 축구를 가장 잘하는 나라는 어디일까요?
월드컵에서 골을 가장 많이 넣은 축구 선수는 누구일까요?

축구에 대해 알면 알수록 경기를 더 재밌게 즐길 수 있어요.
준비되었으면, 지금부터 축구공을 쫓아 전 세계를 여행할 거예요. 
동그란 축구공이 어디로 튈지, 다 같이 따라가 보아요.

이 책《축구 아틀라스》는 축구를 좋아하고 축구 선수에게 관심이 많은 아이에게 보물 창고나 다름없다. 알차고 풍부한 이야깃거리가 아이들의 상상력과 호기심을 자극한다. 아이들은 책을 펼치자마자 프리미어리그, 라리가, 분데스리가 같은 유럽의 빅 리그와 여섯 대륙이 배출한 60여 명의 축구 선수 이야기 속으로 빠져들 것이다. 이 책에는 축구의 역사부터 축구공의 발전 과정, 세계적인 축구 경기장의 위치, 국제 축구 연맹(FIFA)과 여섯 대륙별 연맹의 활동, 월드컵 같은 국제 대회 등 아이들이 궁금해할 만한 축구 지식이 가득 들어 있다. 
아시아, 아프리카, 유럽, 북아메리카, 남아메리카, 오세아니아 대륙을 차례로 둘러보면서 각 대륙의 축구 사랑과 실력을 느껴 보자. 정보가 빼곡히 들어찬 흥미로운 글과 다양한 맞춤형 일러스트, 다이어그램(도표), 사진, 지도가 있어 축구 여행을 하는 내내 지루할 틈이 없을 것이다."
"시골, 여자, 축구 (슛 한 번에 온 마을이 들썩거리는 화제의 여자 축구팀 이야기)",https://search.shopping.naver.com/book/catalog/48270354618,https://shopping-phinf.pstatic.net/main_4827035/48270354618.20240609070959.jpg,노해원,흐름출판,15120,"야, 너두 축구할 수 있어
망설임은 시원하게 뻥 차버리고 피치 위를 씩씩하게 달리는
시골 언니들의 유기농 축구 이야기

면 단위 작은 마을에 여자 축구팀이 생겼다. 평소 밤을 새워 프리미어리그를 볼 만큼 축구를 좋아하는 저자는 그 소식에 호기심이 생겼지만 ‘애 엄마가 무슨 축구야’라는 생각이 발을 붙잡았다. 축구는 보고 응원하기만 해봤지 직접 뛰어볼 생각은 하지 못했다. 그러다 3남매, 4남매를 키우는 동네 언니들도 나간다는 소식에 용기내어 운동장에 나갔다. 첫 훈련을 받고 근육통을 앓으며 다짐했다. “나 이 팀에서 손흥민이 되긴 글렀고 케빈 데브라위너가 되어 봐야겠어.”
제11회 브런치북 출간 프로젝트에서 8천여 편의 후보작 중 대상으로 선정된 《시골, 여자, 축구》가 흐름출판에서 출간되었다. 충청남도 홍성군 홍동면에 사는, 축구는 처음인 시골 언니들의 씩씩한 축구 이야기를 담은 이 책은 공은커녕 늘 운동장 구석진 자리에서 구경만 해야 했던 여성들의 피치 위에서 피어나는 뜨거운 열정과 우정을 담았다. 처음 스텝 레더로 스텝을 밟던 설렘, 숨이 턱끝까지 차오르는 고통 속에서 느껴지던 희열, 생각만큼 따라주지 않는 몸에 대한 답답함, 팀원들과 손발을 맞춰간다는 기쁨, 늘지않는 실력에 결국 오고만 슬럼프 등 3년간 축구를 하며 겪은 이야기가 생생하게 녹아있다.
이 책은 저자의 성장에 맞추어 전반전, 하프타임, 후반전으로 구성되었다. 전반전은 축구를 처음하는 초심자의 마음을 담았고, 후반전에는 축구인으로 성장한 저자의 모습을 담았다. 하프타임에는 반반FC 팀원들과의 인터뷰 내용이 담겨있다. 그동안 여성의 몸으로 어떤 축구를 만나 왔으며, 무슨 이유로 이토록 축구를 사랑하게 되었는지에 대한 다양한 경험을 들을 수 있다.
피치 위를 달리며 저자는 여성으로서 축구를 한다는 것에 대해 고찰한다. 남자들은 더우면 잘만 벗는 웃통을 왜 여자들은 벗을 수 없는지, TV는 왜 달리는 여성보다 응원하는 여성을 더 비추는지, 대한축구협회 임원 28명 중 왜 여성은 단 4명에 불과한지 달리면 달릴 수록 의문이 든다. 그러나 저자는 기울어진 운동장에 허무함을 느끼기보다 더 열심히 달리기를 선택한다.
시골의 작은 축구팀이지만 감독부터 전력 분석관, 팀닥터까지 갖출 건 다 갖췄다. 이 팀의 가장 큰 특징은 팀원보다 응원하는 사람이 더 많은 것이 고민일 만큼 마을 사람들의 애정을 듬뿍 받는다는 것이다. “무엇이든 이유가 필요한 세상에서 조건 없는 응원은 언제나 벅찬 감동이 있다”는 작가의 말처럼 이 책은 도전 앞에 망설이는 모든 이들에게 무조건적인 응원을 보낸다."
축구 리더십 13가지,https://search.shopping.naver.com/book/catalog/53144293407,https://shopping-phinf.pstatic.net/main_5314429/53144293407.20250221125901.jpg,진낙식,퍼플,10200,"이 책은 축구라는 스포츠 속에서 자연스럽게 리더십을 기를 수 있도록 13가지 핵심 키워드를 선정했습니다.

각 장에서는 리더십 13가지 요소가 무엇인지, 왜 중요한지, 유소년 선수들의 실제 에피소드, 리더십 강화를 위한 실천 가능한 To-Do List, 그리고 경기에서 활용할 수 있는 실전 매뉴얼을 차례로 정리하였습니다. 이를 통해 독자들이 경기장에서뿐만 아니라, 일상에서도 자신만의 리더십을 키워 나갈 수 있도록 돕고자 합니다. 

축구는 단순한 스포츠가 아닙니다. 축구는 우리가 살아가는 세상의 축소판이며, 협력과 경쟁, 리더십과 전략이 끊임없이 맞물리는 무대입니다. 단 한 명의 스타 플레이어만으로는 승리를 보장할 수 없으며, 개개인의 뛰어난 기술도 효과적인 협업 없이는 빛을 발하지 못합니다. 한 팀이 경기에서 성공하기 위해서는 서로를 이해하고 조율하며, 공동의 목표를 향해 나아가야 합니다.

이러한 점에서 축구는 단순한 경기 그 이상입니다. 축구는 협업과 소통, 리더십을 기를 수 있는 훌륭한 도구이며, 개인의 역량과 조직의 운영 방식에 대한 깊은 통찰을 제공합니다. 축구는 단체 스포츠이면서도 개인의 역할이 중요한 게임입니다. 한 명의 선수는 팀을 승리로 이끌 수도, 실수 하나로 패배를 초래할 수도 있습니다. 따라서, 선수 개개인은 자기 책임감을 가지고 플레이해야 하며, 동시에 동료들과의 조화를 이루어야 합니다. 이것이야말로 우리가 일상과 직장에서 경험하는 리더십과 조직의 운영 원리와도 맞닿아 있습니다.

이 책에서는 축구를 통해 배울 수 있는 다양한 리더십의 핵심 요소들을 탐구합니다. 단순히 경기장에서의 기술적인 측면을 넘어, 리더십이 어떻게 발휘되고, 이를 어떻게 조직과 개인의 성장에 적용할 수 있는지를 구체적으로 살펴봅니다. 축구는 단순한 개인기나 전술로만 승부가 결정되지 않습니다. 리더십을 발휘하는 선수와 감독, 그리고 팀 전체의 전략적 사고와 협력, 감정 조절 능력까지도 경기 결과에 큰 영향을 미칩니다.

여러분이 만약 축구를 좋아한다면, 이 책을 통해 축구 속에서 자연스럽게 체득할 수 있는 리더십 원리를 발견하게 될 것입니다. 만약 축구에 대해 잘 알지 못하더라도, 이 책이 제공하는 풍부한 사례와 설명을 통해 리더십과 협력의 원리를 쉽게 이해하고, 이를 실제 삶과 업무에 적용할 수 있을 것입니다.
자, 이제 경기장으로 나아가 볼까요? 축구를 통해 리더십을 배우는 여정이 지금부터 시작됩니다.

저자 노력맨 진낙식"
